"id","airline","tweet"
"29676","JetBlue","We__re cheering on the #FlaPanthers tonight - come say Hi to Cecilia on @thebbtcenter @JetBlue Tarmac for a special BCC freebie!"
"29685","United","Unexpected benefits of weather cancelled flight yesterday. 1 more run along SF Bay, shore bird watching, 1st class upgrade today. @united"
"29840","American","@horseracinghl @AmericanAir I know that it can be frustrating but everything happens for a reason."
"29912","United","@united sorry for my annoyed tweets, the one time I've been waitlisted on GPU, my name was on list, so I was confused http://t.co/Qvdz42vj8E"
"29938","United","@craighummer @united @flyLAXairport @bobkeroll #LetTheBobkeGo And FYI @AmericanAir is the best! They don't trap people at #Gate70A #AskBobke"
"30135","Delta","@jlp922 I had a similar experience last year.  I've since switched almost exclusively to @DeltaAssist and couldn't be happier #travel"
"30179","JetBlue","@Alancumming @JetBlue also offers lie flat beds. Awwwwwwwwyissss. P.s. Next time I come to cabaret, Emcee better dance with me!!!!"
"30197","American","At #LAX waiting to board flight to Reno for@Amerijet conference. @AmericanAir"
"30209","JetBlue","@heykayadams @JetBlue Jams as in @BobSeger? Or jams as in some top 40 nonsense? Seger= #TabertowskiTough! #FantasyLife #Kielbasa #Whiskey"
"30226","SouthWest","@SouthwestAir anyway I can get a refund on my flight because @nfl decided to switch game time?"
"30244","United","@united hahahaha. 7 years later? Sorry, that ship has sailed. I was a broke college kid. Now in make enough paper to fly any airline"
"30265","SouthWest","Staying in Dallas 2 days longer for Thanksgiving break - it took two minutes to change the flight. @SouthwestAir, you're the best once more!"
"30332","AlaskaAir","@AlaskaAir absolutely, just wanted to make you aware of the issue"
"30431","JetBlue","Just booked my first @JetBlue flight in years. I've got a few months to teach my kids how to not to kick the seat in front of them."
"30604","United","@united surprisingly hasn't ruined my trip yet! Hopefully I'm not jinxing myself for the last leg"
"30695","JetBlue","yep not gonna lie... super interested in trying @JetBlue mint! lie flat here we come"
"30749","SouthWest","Did you miss this yesterday- @SouthwestAir starts @beatsmusic on its flights!  http://t.co/sBPm9Z7vlN"
"30780","United","The @united app saved my day. Last minute move from 23D to 11A   on an Embrarer. I'll take no recline over lavatory smell any day."
"30818","VirginAmerica","Ã¢Ëœâ€¦ @VirginAmerica Ã¢â‚¬Â¢ Web Alert: We are currently experiencing issues with Elevate functionality. We'r...: Web Al... http://t.co/FVLK0cJ71A"
"31162","JetBlue","@JetBlue I just realized I won't have anyone that can pick me up at LGA tomorrow morning? How can I switch my flight to EWR?"
"31163","United","@patgauthier @united @delta Everybody hates all US airlines."
"31212","United","@chenenko @alecdonahue @united Unless they're starving pros!"
"31237","American","As an @AmericanAir Exec Platinum - I ain't even mad at @JetBlue Mint."
"31239","JetBlue","Kudos to @JetBlue for switching my seat on a half full plan so I have a full row to myself. I appreciate the courtesy."
"31449","SouthWest","the @Grantland33 podcast 2 part DEEP dive into the @SouthwestAir dancing lady commercial is pure gold, will never watch the same way again"
"31488","AlaskaAir","@united not me. A friend visiting. I know better. I've switched to @AlaskaAir for all my business travel"
"31522","American","@AmericanAir - who do I contact to discuss switching my status and loyalty to AA? #breakingup"
"31532","JetBlue",".@JetBlue Pres. Robin Hayes kicks off the opening of our international-arrivals facility at #JFK #T5 live on @CNBC! http://t.co/37Bu6iTf65"
"31580","United","Feels like I am cheating on @united by flying delta....  it's just this once I promise"
"31701","SouthWest","@AmericanAir 2/2 Because of the lack of timely departures, we switched our 200+ staff to @SouthwestAir to carry out our campaign efficiently"
"31997","United","Flight being held so that some inbound people won't miss the connection. I can support that decision. Props to @united for being logical. :)"
"32119","United","Impressed with the new plane swag on my @united 737! Smells new, looks new! :) #unitedairlines "
"32150","SouthWest","@SouthwestAir i need ur help! yesterday there was a deal for$73. had to wait for my check&amp; missed, now there to much to afford :( #3tickets"
"32238","American","@AmericanAir  Missing 20+ segments from the ""new"" American to my advantage account. Months have passed How to fix? EXP requal close"
"32341","AlaskaAir","@AlaskaAir - email sent Re #MileagePlan #MVP #Fail"
"32410","American","The best. Leave it to my cousin to romance with @AmericanAir @pnrudzin -"
"32473","United","@DanniAllen14 @united @RunLikeAGirl_ca @just_the_nanny I hope you guys go surfing if you're going to leave this CHILLY city ha!"
"32487","JetBlue","Hey @JetBlue - @dustinpike &amp; I fly JFK-CAN Tues AM for our wedding! Anything you can do to help us kick off the celebration?"
"32643","AlaskaAir","@jarpad @JensenAckles @AlaskaAir Could you guys contact airlines privately? Don't need your fans attacking them. :( I love you but not cool."
"32660","AlaskaAir","@JensenAckles @AlaskaAir You SPN boys have the worst luck with air travel!"
"32668","AlaskaAir","@AlaskaAir @jarpad It was @jensenackles complaint. ha"
"32698","AlaskaAir","@AlaskaAir @jarpad Not gonna lie this is kinda funny"
"32811","United","Headed home. So sad. (at @united) [pic] â€” https://t.co/dnla7xEPeX"
"32848","AlaskaAir","@JensenAckles @AlaskaAir  If you and #Crowley were still pals this would never have happened @Mark_Sheppard @mishacollins @jarpad"
"32963","AlaskaAir","@JensenAckles @AlaskaAir @jarpad this is tacky as hell."
"32964","JetBlue","@Delta that stops in Atlanta?  I had a non-stop and only chose you bc it was a non-stop.  Time to switch to @JetBlue.  Refund me please?"
"33063","JetBlue","@JetBlue does this mean you have absolutely no flights (connecting or not) from San Francisco to Providence? http://t.co/rXwfl9PN4z"
"33098","AlaskaAir","@JensenAckles @AlaskaAir @jarpad Is this what we call a first world problem??"
"33156","SouthWest","@SouthwestAir @deray 69 degrees/zero chance precip - what am i missing here?"
"33277","American","Hi @AmericanAir my wife &amp; I are currently sked'd to arrive early into DFW, any chance we can switch to an earlier flight? I can DM details."
"33354","United","#UCCan benefit plans members: give us your email &amp; never miss updates on pay/pension/benefits! MinistryandEmployment@united-church.ca"
"33372","Delta","@DeltaAssist So sad it hear about Frank Romano's lost dog. I remember when Delta couldn't explain why my dog was sent to MN."
"33392","United","My @united flight this pm has wi-fi. Squee!   My EA: Must be one of those fancy @Airbus planes  He lets me geek out without shame. #PaxEx"
"33424","VirginAmerica","@Wildaboutmusic @VirginAmerica Can't wait to see ya! #YOKConcert"
"33431","JetBlue","@CyndyNayer @JetBlue @chic_travel @unclenate Can't wait to hear all about it! Amazing what a change of physical and mental context can do!"
"33463","AlaskaAir","@JensenAckles @AlaskaAir aww don't lash out angry like @jarpad . I know you are brothers but still..."
"33564","United","Excuses are the @SilverAirways way, @DCJerseyGirl!  @united"
"33672","JetBlue","@DonUselmann @AirlineFlyer @JetBlue @BLGranucci we'll leave the bird strikes for the birdbrains that choose to live outside the warmth of t5"
"33717","JetBlue","@withhearts @JetBlue is the way to go.  No baggage fees, unlimited snacks, tv, great prices."
"33826","Delta","@DeltaAssist I am concerned of missing my connection how do I check change fights and keep my 1st class seats?"
"33841","JetBlue","@JetBlue wonderful gate agent in Orlando totally made my day while awaiting flight 724 to Washington DCA"
"34150","SouthWest","@SouthwestAir @KateDickman Poor decision. Kate is a ""market maker"" of Internet opinion.  You could have enhanced your brand with a ""yes."""
"34176","SouthWest","@SouthwestAir On our way to celebr8 gma's 95th, but Den-Oak cancelled ðŸ˜±. The BEST agents got all 9 of us a new âœˆï¸. http://t.co/bm6N3rLkqI"
"34254","JetBlue","I will never stop loving the amazing legroom on @JetBlue. #6foot8 #TallFlyer"
"34371","JetBlue","@JetBlue The pilot on 2579 did a great job with the delay"
"34547","SouthWest","@SouthwestAir just created my Rapid Rewards account and had a flight in September any way I can get those points or is it too late?"
"34635","AlaskaAir","@AlaskaAir I got an email from you but I have never signed up for an account with you.."
"34736","Delta","@DeltaAssist can you please tell me the reason for delay of DL 40?"
"35089","VirginAmerica","How did I miss that @VirginAmerica was going public."
"35332","American","Last minute trip. Off to #Houston! @AmericanAir"
"35494","VirginAmerica","@cla310212 @VirginAmerica First Class is awesome. Never flown @JetBlue"
"35609","SouthWest","About to take off to Vegas for the @RunRocknRoll #StripatNight and I forgot my @SouthwestAir drink coupons #fail"
"35643","American","Late minute flight to #Detroit. Little sister in the ER. Took off work. Hold on lil' sis! @AmericanAir @HenryFordNews http://t.co/MGz23keJyi"
"35655","Delta","@DeltaAssist In Israel and need to speak with Delta agent re baggage issue. Is there a phone number I can call or can I be called?"
"35715","United","Word to families with infants: @United no longer allows families with small children to board early. Meaning..."
"35765","JetBlue","Shoutout @JetBlue Thx 4 great service. Granted, my tripod got ruined, but ur kind attendant kept my cameras from suffering the same fate. :)"
"35801","JetBlue","@JetBlue why is flight 691 from Bos&gt;Tpa delayed?"
"35977","AlaskaAir","@whet @stringbot It's too bad @AlaskaAir is mostly west coast. I've had consistently positive experiences."
"36174","SouthWest","@SouthwestAir I can leave college and go home for Turkey Day now, any chance you give me a promo code??"
"36561","Delta","@DeltaAssist I can DM you the the confirmation code if you follow me. He was fantastical and a real problem solver."
"36862","JetBlue","Don't miss Sophia Mendelson, Head of Sustainability @JetBlue this Friday at noon! Dial in: 712-432-3100 Code: 253385"
"36900","Delta","@DeltaAssist how do you fly with a two month old? I have never flown with a baby before."
"37009","American","@Tommy19smith @PaigeTraquair @AmericanAir That's shocking, hope nothing was missing. Xx"
"37120","VirginAmerica","@VirginAmerica Thanks. I sorted it out eventually. Lost the flight I wanted mid-transaction, but something is booked now, so it's fine."
"37145","American","What's the best way to file a complaint with @USAirways ?? Or @AmericanAir who I booked with?"
"37214","American","Flying @AmericanAir and never knew they had this much leg room. First class is missing out on what we have in coach."
"37253","American","@TedRubin @AmericanAir sounds like a put off, keep on to it, why would you fly these days if you didn't have to, I hear nothing but issues"
"37296","JetBlue","@MyMamihood @JetBlue They have always been great to us. Even when flights get cancelled. Keep you informed and are just so pleasant."
"37302","United","@jmspool God @united must hate you for all these critics... :)"
"37591","JetBlue","@AlertTrade @JetBlue With this horrible news, we're getting ready to pull out since JBLU is doing the opposite of their image."
"37594","JetBlue","You are no longer my boy, Blue. http://t.co/aIxSoeIKj8 @JetBlue"
"37849","JetBlue","Another step into the obscurity of the competition; best thing about @JetBlue used to be differentiation. I project $400m of lost revenue..."
"37892","JetBlue","It's so true @JetBlue - You were the good guys...the chosen ones and now you're no different. It's so sad. http://t.co/HGwFCI7nEi"
"37987","JetBlue","A New Era Has Begun for @JetBlue, and Travelers Will Hate It | http://t.co/pBYcrsSajT http://t.co/XhRz7XDQiD &lt;--- WOWWW. Fail."
"38164","JetBlue","this @JetBlue news is making me #sad =["
"38188","American","@AmericanAir ICN 280 FA Edwin CedeÃ±o rocks! Despite forced delay made life on board splendid. Totally took care of us. Glad he's with u!"
"38242","JetBlue","Only @JetBlue would value investors over customers. Comes down to the all mighty dollar. The classic, ""we have more than those guys"" excuse."
"38373","JetBlue",".@Uber meltdown. @JetBlue major policy changes. Some of my favorite brands are turning on their customers. Sad times for #brandmarketing."
"38377","American","@oldpathsjournal @AmericanAir You poor thing!  The Apostle Paul had the same trouble!  Lol!"
"38404","JetBlue","curious to hear @J_DiMatteo's thoughts on @JetBlue cheating on it's competitors with these changes"
"38520","JetBlue","on the phone w/ @jetblue about my upcoming Buffalo, NY Flight thats way too dangerous to go toâ€¦let's hope I don't get screwed"
"38563","JetBlue","@JetBlue Have you had to cancel any SFO-JFK the last few days? Just a bit worried because of the weather in New York ðŸ˜•"
"38635","American","@AmericanAir you guys should tell your customers when they need to be at the US Airways terminal in advance. Making people miss flights."
"38832","American","@PointsToPointB @AmericanAir Yeah, noticed a longer hold time than normal tonight too... But you're more a power user than me."
"38964","AlaskaAir","Feel bad cheating on @AlaskaAir. Don't feel bad getting home 4 hours earlier. #thanksgivingbreak (at @flylaxairport) https://t.co/0MW3isLYEg"
"39023","Delta","@DeltaAssist since I lost my id on the plane how am I gonna be able to board the plane going home without my id"
"39193","Delta","@DeltaAssist this plat medallion is utterly dissapoitned w/the new 3rd party lost&amp;found. Shameful to auction off customers items after 2wk!!"
"39301","SouthWest","Ok @itsbethanyjoy - see you soon! Come on @SouthwestAir I have faith in you not to delay us again. This BFF weekend can't start soon enough!"
"39369","United","@danberger @lauraesimmons @SabbaNazhand My ride tonight was @united #STadventures Can't wait 2 see our T-giving tvl adventures #DCJetsetters"
"39373","American","@arielwinter1 @AmericanAir @ASPCA Sorry to hear about your bad flight experience Ariel. :( I've read a lot of bad tweets about that airline."
"39386","VirginAmerica","Last Call!! Don't Miss Out #Follow All! #FF #FollowFriday #MustFollow @VirginAmerica"
"39497","JetBlue","@msnbc @JetBlue annnnnnnd what he doesn't realize is he's destroying his customer base."
"39556","United","Making the best of the delay at the gate. Safety first @united http://t.co/oLrXX0rpxb"
"39716","American","Yay! I got an automated acknowledgement email from @americanair that just asks me to call them and tell them what my issue is. ðŸ˜’"
"39872","Delta","@DeltaAssist  Bought plane ticket through Orbitz; paid with Ppal. They said Delta needs to cancel invoice. ID: PBorb4439634704 Jeff Williams"
"39932","JetBlue","@ChrissyCostanza @USAirways I've heard like 3 people say that before soo...I'm just going to assume they're awful. XD you need @JetBlue lol"
"40008","JetBlue","Waiting at the gate for my @jetblue flight to Detroit.  #313baby http://t.co/aR9txprRQ2"
"40024","VirginAmerica","Hello, LA. Thank you, @VirginAmerica for the early arrival. Direct TV wasn't working. At least now #Seahawks fans shouldn't miss too much ðŸ˜"
"40152","JetBlue","Kudos to Andrea, Wendy &amp; Mike for running a tight @JetBlue ship at PBI-LGA #1262 gate tonite. NY'ers living up to our obnoxious rep. Ugh."
"40251","Delta","@DeltaAssist Had not had the chance to do so yet. But the problem likely could have been fixed overnight if reported before."
"40258","Delta","@DeltaAssist we are on 386, 1619 to MSP and then 745 to FAR, but would be open to a switch if there are likely cancellations."
"40344","SouthWest","Oops...apparently @southwest is not the legit one. @southwestair is. My bad."
"40369","United","Sight for sore eyes. #NYC, I missed you. Ã¢ÂÂ¤Ã¯Â¸Â #homesweethome #USAÃ°Å¸â€¡ÂºÃ°Å¸â€¡Â¸ #NYC #windowseat @united #avgeek #Boeing #767 http://t.co/FMG4KIcihr"
"40408","American","Time to leave California and head back to snow in Chicago. At least the flight with my friends on @AmericanAir will be plesant!"
"40469","United","@united Ear pains recently? It's conceivably mumps! Go get some support. That can damage the ear for life"
"40788","American","@AlaskaAir: .@AmericanAir is offering flexible travel due to Weds storm + worst travel day combo.  You should, too.  http://t.co/HqPUCGv75p"
"40915","JetBlue","@VirginAmerica @JetBlue this is great guys. Friendly competition never hurt anyone!"
"41017","JetBlue","@Nickalaws @MatthewLush @JetBlue HOLY SHIT NICK SLAAAAAY"
"41155","American","@AmericanAir #COP20Lima we're coming for ya! only if we don't miss our connection in #Miami #pleasedelaytheflight10mins"
"41434","United","@united Don't fail me today. It's a long day for both of us."
"41460","SouthWest","@SouthwestAir really?? How are yall going to cancel a flight today?!"
"41479","United","@klug_alters @united Have you watched Lost? #PolarBearWatch"
"41673","JetBlue","@JetBlue very impressed with our pilot on Flight 514 (LGB to JFK). We had a mechanical delay and he came out to speak with everyone on board"
"41791","SouthWest","I give praise to @SouthwestAir today...the most busy travel day of the year and not one of my flights have been delayed or with hitches."
"42054","JetBlue","Good email from @JetBlue today! I'm thankful for travel, family and friends. You can never have too much of them! #JetBlueTalksTurkey"
"42094","VirginAmerica","@richardbranson @VirginAmerica Happy #Thanksgiving from http://t.co/eC37MvUWa8 Please sign the petition. Help end the worst US #familylaw ."
"42160","Delta","@DeltaAssist it happens just a Lil disappointed but comes with the job"
"42164","Delta","@DeltaAssist is there anyway of changing my flight on Saturday to a later flight without charge? Issues arised with travel"
"42167","SouthWest","9th @Southwestair Thanksgiving day flight in a decade &amp; never a minute late. #thankful http://t.co/ICLKVOyLM2"
"42304","VirginAmerica","@VirginAmerica If I had paid for Main Cabin Select, I'd be particularly upset."
"42314","JetBlue","Guardians of the Galaxy to kill time on this flight to LA and the planes have wifi. Good looking out as always @JetBlue  ðŸ‘Œ"
"42733","United","Ã¢â‚¬Å“@TheBarnesology: 24 hours from now IÃ¢â‚¬â„¢ll be in DC! DonÃ¢â‚¬â„¢t fail me now, @united!Ã¢â‚¬Â // someone warn @wmata !"
"42757","American","hey @AmericanAir will you status match #alaskamvpgold75k ? having too many issues and AA seems to be getting all my biz lately anyway"
"42797","United","@jonisick You could switch to @united, no forget that."
"42806","AlaskaAir","@dlamac @AlaskaAir not even December, and you've already lost at LDB?!?"
"42831","JetBlue","@MatthewLush @JetBlue OH HELL NO"
"42840","JetBlue","@MatthewLush @JetBlue wait what"
"42869","JetBlue","@JetBlue gtfo for kicking @MatthewLush out when he's clearly not a security threat. forget your airlines."
"42971","JetBlue","@MatthewLush @Nickalaws wow @JetBlue banning matt for being a safety threat?! That's such bullshit! Homophobic maybe?"
"43002","JetBlue","@Nickalaws @MatthewLush @JetBlue OMFG, IM SO SAD FOR YOU GUYS. Ã°Å¸ËœÂ­ this breaks my heart."
"43198","Delta","@DeltaAssist about to miss my flight what should I do. Can you book me on a  later one today? http://t.co/URHO2diT70"
"43443","SouthWest","@SouthwestAir @jakethramann22 my flight got delayed too :( maybe ill just fly @united next time."
"43582","American","@AmericanAir @ananavarro You always sound like a Pro, using those miles. Screaming might help!"
"43606","American","Ha. Just when I have up on my thrice delayed @AmericanAir flt 1271 &amp; pulled out my laptop to work, plane shows up. ðŸ˜® âœˆï¸"
"43752","AlaskaAir","@AlaskaAir Well done Alaska! My first round trip on your Airline and I'm impressed.  I do believe I will switch gold status to you!"
"43950","American","@DeltaPoints @DeltaSegmentFly @Delta @AlaskaAir @AmericanAir sigh are you leaving?"
"44223","VirginAmerica","Customer service over the phone is never fun, but David at @VirginAmerica was super helpful! _"
"44479","VirginAmerica","Dear @VirginAmerica please fly from Dallas to Boston because I miss the luxury of your planes.  Sincerely, College student with no leg room"
"44517","JetBlue","@JetBlue He was on the phones. He knew exactly what to say and resolved my issue with great ease. Thank you again!"
"44630","SouthWest","@caspencer18 @SuperrAwesomee @SouthwestAir yeah I flew with them this weekend and I'm switching to southwest after that experience "
"44639","VirginAmerica","Plan for #CyberMonday was buy #Christmas gifts..but @VirginAmerica's FOMO sale was 2 good 2 miss! Happy Holidays to me!BOS-LAX, $198 r/t!"
"44670","VirginAmerica","@VirginAmerica @BrunoFracassa The phone line is busy, won't let you get on hold"
"44723","JetBlue","Despite my seatback TV not working, I have an awesome crew of Flight Attendants, plenty of snacks, and a smooth flight! Love @JetBlue "
"44946","American","How come @southwestair is the only airline that is consistent and on-time?! They treat you like a human too. Never flying @americanair again"
"45089","JetBlue","Santa Clause socks through TSA. Don't hate me cause you ain't me. (at @jetBlue Airways in Boston, MA) http://t.co/uQqRDG7lKY"
"45100","VirginAmerica","@VirginAmerica thank you for switching the $35 a month plan to include unlimited talk time. It's comforting to have that in emergencies!"
"45121","Delta","@DeltaAssist I called them.  They say wait 24 hours.  Suggest I use confirmation code only.  So you can find me with conf code but not acct"
"45470","SouthWest","@Joel_Luks sitting in Chicago waiting for just-another oversold flight to DC. This is why I only fly @SouthwestAir"
"45472","Delta","Hey @TSA - whatÃ¢â‚¬â„¢s up with revoking TSAPre from me for the day on my @DeltaAssist flight? Severe inconvenience."
"45505","United","@united If u would like to call me sometime this afternoon (after 4 PM Central US time), I can explain what the problem is with your process"
"45655","VirginAmerica","@VirginAmerica Thank You for everything, there is nothing but love from here, I hope that issue is resolved and didn't happen to others"
"45761","VirginAmerica",".@VirginAmerica's poor gate agent is doing an excellent job at keeping composure given delays. Treating everyone nicely despite frustration"
"45778","JetBlue","I have to say @JetBlue going from cancelled to rebooked in 10 mins is pretty good! Emails, phone call, and a new flight out of OAK! Thanks!"
"45801","American","@AmericanAir WE BLOWING SHIT UP from @theholykuran @cloutgod @nikowavy"
"45860","JetBlue","@ejbrooks Hope @jetblue stands their ground @MatthewLush. They made the right call. I hate when fellow gays play the cute card like this."
"45975","AlaskaAir","Tomorrows Rookie post is all about an @Delta flyer doing a switch to @AlaskaAir - is it a good idea or to credit to AS &amp; fly DL? #FACTS"
"45989","AlaskaAir","Rec'd my 75K packet from @AlaskaAir! Yesterday I booked some great trips on their Cyber Mon. sale. Still not too late for fellow travelers!"
"46040","United","@united Beijing flight had wifi but #apple only no #andriod support stuck #howtotrainyourdragon #thanksfornap"
"46070","United","@rubycanine @united Ouch really?! Sorry to hear that dude! Also can't wait to see you at MFF! :D"
"46148","VirginAmerica","@VirginAmerica creates a 6-hour ad that will leave you laughing. Yes, 6-hours. http://t.co/7aaqmn25X2 via @forbes #Branding #Marketing"
"46434","VirginAmerica","@alexrkonrad @VirginAmerica never been. United and Delta were always cheaper."
"46534","SouthWest","The Columbus Dispatch is reporting that a fire from a heating cart damaged a parked @SouthwestAir plane early this morning. No injuries."
"46601","SouthWest","Sad we didn't get a launch. I'm flying out tomorrow so hoping I can push back my @SouthwestAir flight &amp; see history/#Orion fly! #sospacedout"
"46697","American","The Ultimate Guide to Florida in @TravlandLeisure Dec. issue. A myriad of nonstop options @AllegiantTravel @FlyFrontier @Delta @AmericanAir"
"46700","AlaskaAir","@rgerben @AlaskaAir I feel you, Rebecca, IÃ¢â‚¬â„¢m losing my Gold this year too. Makes me so sad."
"46825","JetBlue","Did you miss @ConnectMindsÃ¢â‚¬â„¢ #ItAintRocketScience episode w/ @JetBlue &amp; @AMNH? DonÃ¢â‚¬â„¢t worry, you can watch it here - http://t.co/NLHveClIc5"
"46969","JetBlue","@JetBlue Here are our Top 5 Roadtrip Apps You Can't Leave Without - http://t.co/udIu3sKjk8 plz retweet."
"46982","United","Traveling home on @united 100% better than our travel to Texas on @AmericanAir Will never travel American again, rude and horrible service!"
"46996","United","Waiting for a reply from @united about this job I put in for is so unnerving Ã°Å¸ËœÂ© #anxious Ã°Å¸ËœÂ°"
"47002","JetBlue","@FLLFlyer @JetBlue @Avis Thanks for a great flight, stress free airport experience, and easy peasy rental car experience. Great vacay start!"
"47014","American","@OneMileataTime @AmericanAir Wait, really? You're living life, wrong, then."
"47079","American","Holy fast speed @AmericanAir! inflight #WifiOnboard AA240 LAX - DCA is WICKED fast! New Plane, new speed, new awesomeness!! #frequentflier"
"47427","AlaskaAir","I find it ironic that we arrived at gate L8. Besides the delay, the flight was great! Awesome crew and smooth ride! #iflyalaska @AlaskaAir"
"47496","American","@ubuhulk My best @united experience lately was when my flight was delayed and they rebooked me on @AmericanAir"
"47497","United","@ubuhulk My best @united experience lately was when my flight was delayed and they rebooked me on @AmericanAir"
"47597","SouthWest","Had to take a non-Southwest airline today for the first time in years. Didn't realize I'd miss you this much @SouthwestAir"
"47705","American","@AmericanAir Epic fail 4 friends traveling to Maui-Mech prob took hrs- now person escort off by police Now need crew &amp; won't leave till 12/7"
"47706","AlaskaAir","@SouthwestAir shrinks flight options in and out of Spokane. Time to switch to @AlaskaAir credit card. #goodrunwhileitladyed"
"47739","SouthWest","@SouthwestAir Is your website having login issues? Won't let me login."
"47745","SouthWest","So sensible &amp; functional to ease stress and give opp to practice the experience. Do what is hard, &amp; repeat. @ron_fournier @SouthwestAir @AP"
"47801","JetBlue","@JetBlue we are on our way back to the east coast SFO-BOS. This guy can't wait for the snacks! http://t.co/UscODUgeeu"
"48157","United","@united address to complaint"
"48222","United","#UCCan benefit plans members: give us your email &amp; never miss updates on pay/pension/benefits! MinistryandEmployment@united-church.ca"
"48998","American","@AmericanAir just boarded 43. Looks like 15min delay. Cancelled my original flight then moved me out of the exit row at boarding. #NoWorries"
"49008","United","@united flight back to SFO from SLC cancelled by ATC, but auto-rebooked.  Check your flights folks #mpeis #thanksUAL #1k"
"49076","VirginAmerica","@VirginAmerica if you cannot control the weather I will not be upset though."
"49141","VirginAmerica","@VirginAmerica @flySFO REALLY? The Mega Storm isn't here and my flight to SD is 2.5 hours late?! Keep me safe, yes, but sane would be good."
"49221","VirginAmerica","Upgraded my whole team to 1st class &amp; main cabin select! Best way to deal with a delay. Free movies &amp; food. Strategy. @VirginAmerica"
"49306","United","Scheduled to fly into SF during what CNN calls a ""river in the sky."" Schools are cancelled but @united says flights are on-schedule."
"49501","VirginAmerica","Thanks @VirginAmerica for having a buggy online shopping cart. For the second time in a row I am stuck paying  $100 more for my flight."
"49564","AlaskaAir","Food, drinks, good wi-fi, Miles Davis muzak at the @cathaypacificUS lounge--not a bad life if you are stuck at SFO. #iflyalaska @AlaskaAir"
"49603","SouthWest","@southwestair flight #1891 over the #clouds seeing the #Sun over #GRR #GrandRapidsMichigan #danielgarza http://t.co/uaUhO4EnTk"
"49604","AlaskaAir","Another amazing #customerservice experience with @AlaskaAir today--acknowledging an issue without me even reaching out!"
"49681","American","Guy next to me on @AmericanAir upset at flight attendant because he wants pasta and only steak is left. #preorder"
"49823","AlaskaAir","@AlaskaAir gate attendant running delayed AS461 flt out of SEA to BLI at gate D3 is great. promote that guy."
"49864","American","Tough issues ahead for @AmericanAir -@USAirways merger http://t.co/AT0goOTGoS #travel #air #merger #transportation"
"49865","JetBlue","What a lovely, welcoming, stress free morning thank you @JetBlue I love flying JB everyone is always great. #mividajdm"
"49919","VirginAmerica","I never get tired of this @VirginAmerica safety video. makes me wanna dance."
"49981","JetBlue","@AmericanAir is terrible. As a former Priority Gold customer I used to love flying your airline. @JetBlue &amp; @VirginAmerica would have never"
"50166","JetBlue","We fly @JetBlue a lot. Seems she's always delayed coming home, but always on time when she's leaving. http://t.co/mBN1blE198"
"50171","VirginAmerica","Thanks @VirginAmerica for letting me jump to an earlier flight free of charge! I first flew with you in June and I am never looking back!"
"50366","SouthWest","@SouthwestAir - Trying to change destination airport for an upcoming flight online &amp; can't seem to do. Am I missing something? (OAK to SFO)"
"50594","VirginAmerica","In the air with @virginamerica. Not bad... I could get used to this... #virginamerica #alpacaintheair http://t.co/AOW8QcNq5S"
"50715","JetBlue","Finally, enjoyed holiday party with @JetBlue #DFW, my old team. Miss 'em, love 'em - time to let go now. #alwaysbeahugepartofme #Thanksagain"
"50786","American","can't WAIT to hit gold-ruby-sapphire-diamond status on @AmericanAir so I can sit in that big roomy seat longer than those group 1-5 losers!"
"50814","AlaskaAir","@AlaskaAir Thanks for flight credit emails from Flt 62 issues yesterday. Judy &amp; Isaiah were great &amp; they're on Flt 73 today. Awesome."
"50972","United","@united did a platinum status match and then did &gt;3 times mqms needed for moving from platinum to 1K but am still stuck. What gives?"
"51212","VirginAmerica","Wow! I've never been to an airport BEFORE Security opens! @VirginAmerica https://t.co/R9LrwHW0hv"
"51288","American",": Ã¢â‚¬Å“If your request applies to any of the areas below Ã¢â‚¬Â¦ contact that area for assistance. Your issue will not be forwarded.Ã¢â‚¬ÂÃ¢â‚¬â€@AmericanAir"
"51328","VirginAmerica","@CortJstr You're flying @VirginAmerica aren't you? I hate that they have no direct flights to Vegas from Dulles."
"51338","United","@united Never reserved a seat via twitter! Tnx for prompt response! Now if u can hook me up with a #lieflat seat, i'll be forever loyal ;)"
"51380","VirginAmerica","Flying @VirginAmerica is great except for the dreadful safety tips ""music video."" A sharp stick in my ear is preferable. ""Robot rap,"" guys."
"51418","SouthWest","If anyone needs me I'll be on the @SouthwestAir flight at @JohnWayneAir runway waiting for clearance departure to SFO. #delays"
"51608","JetBlue","@chadmjervis @united Yikes. @JetBlue would never let that happen.  If you need anything fixed ""I know a guy"" in NY #brotherownsmusicrepairco"
"51760","American","@AmericanAir just trying to change my flight, help a broke millennial out Ã°Å¸â„¢ÂÃ¢Å“Ë†Ã¯Â¸Â"
"51799","SouthWest","Oboard a #united flight .... I MISS YOU @SouthwestAir .... I wish I could fly you everywhere!!! Start flights to Palm Springs Please!!!!!!!"
"51925","VirginAmerica","Ã¢â‚¬Å“@VirginAmerica: The cabin goin' up on a Tuesday. Well every day, really. http://t.co/xL8ZYAIj19Ã¢â‚¬Â this is a bad tweet"
"52039","AlaskaAir","@poppaboo yes @AlaskaAir is amazing, very sad they'll be gone in a few years. Delta and southwest are good as well"
"52052","AlaskaAir","_@dandickau21: Huge thank you to @AlaskaAir for helping switch a flight. there's a reason I always try to fly with Alaska._They're the best!"
